Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Date
2314,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,500,1500,1000,12-Sep-22
2315,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2500,2100,11-Sep-22
2316,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1600,10-Sep-22
2317,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2500,1800,08-Sep-22
2318,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2500,1800,07-Sep-22
2319,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,3000,2500,06-Sep-22
2320,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1500,3000,2300,04-Sep-22
2321,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2500,1800,02-Sep-22
2322,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2500,1800,01-Sep-22
2323,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2500,1000,31-Aug-22
2324,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3000,2500,30-Aug-22
2325,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,3000,2500,29-Aug-22
2326,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3500,3000,28-Aug-22
2327,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1500,3000,2500,25-Aug-22
2328,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,500,2500,2000,24-Aug-22
2329,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3000,2500,23-Aug-22
2330,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,500,3500,2800,22-Aug-22
2331,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,500,3000,2500,21-Aug-22
2332,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,500,4000,3500,20-Aug-22
2333,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,4000,3500,19-Aug-22
2334,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,500,4000,3500,18-Aug-22
2335,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,4000,3500,17-Aug-22
2336,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,2000,4000,3500,16-Aug-22
2337,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,500,4000,3500,15-Aug-22
2338,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,4000,3500,14-Aug-22
2339,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,500,4000,3500,13-Aug-22
2340,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,600,4000,3500,12-Aug-22
2341,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1500,4000,3500,11-Aug-22
2342,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,400,4000,3500,10-Aug-22
2343,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,500,4000,3500,09-Aug-22
2344,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,500,3500,3000,08-Aug-22
2345,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3000,2500,07-Aug-22
2346,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,600,4000,3500,05-Aug-22
2347,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,4000,3500,04-Aug-22
2348,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,4000,3500,03-Aug-22
2349,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1500,3500,3000,02-Aug-22
2350,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,600,3000,2500,01-Aug-22
2351,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,600,4000,3500,30-Jul-22
2352,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,500,3000,2500,29-Jul-22
2353,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,600,4000,3500,27-Jul-22
2354,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1500,4000,3500,26-Jul-22
2355,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,500,4000,3500,25-Jul-22
2356,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1500,3500,3000,24-Jul-22
2357,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1500,3500,3000,23-Jul-22
2358,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3500,3000,22-Jul-22
2359,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,3500,3000,21-Jul-22
2360,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,4000,3000,20-Jul-22
2361,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1500,3000,2500,19-Jul-22
2362,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,500,4000,3500,18-Jul-22
2363,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3500,3000,17-Jul-22
2364,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3000,2500,16-Jul-22
2365,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3000,2500,15-Jul-22
2366,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,600,2000,1600,12-Jul-22
2367,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2500,2000,08-Jul-22
2368,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2500,2000,07-Jul-22
2369,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3000,2500,05-Jul-22
2370,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3000,2500,04-Jul-22
2371,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3000,2500,03-Jul-22
2372,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,3000,2300,24-Jun-22
2373,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1500,3500,2600,23-Jun-22
2374,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3500,2300,22-Jun-22
2375,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1500,3500,2600,21-Jun-22
2376,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3000,2500,20-Jun-22
2377,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3000,2100,19-Jun-22
2378,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3000,2500,08-Jun-22
2379,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,4000,2550,07-Jun-22
2380,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3500,2300,06-Jun-22
2381,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2500,1600,04-Jun-22
2382,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1550,03-Jun-22
2383,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1550,02-Jun-22
2384,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1550,01-Jun-22
2385,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3000,1550,31-May-22
2386,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,500,2000,1500,29-May-22
2387,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3300,2000,28-May-22
2388,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1550,27-May-22
2389,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,600,2500,2000,26-May-22
2390,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2500,2000,24-May-22
2391,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2500,2000,23-May-22
2392,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3000,2500,22-May-22
2393,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3000,2500,21-May-22
2394,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3000,2500,20-May-22
2395,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2200,1800,19-May-22
2396,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1500,18-May-22
2397,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1600,17-May-22
2398,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,500,2300,1800,13-May-22
2399,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,500,2000,1500,12-May-22
2400,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2500,2000,11-May-22
2401,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2500,2000,10-May-22
2402,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2000,1500,09-May-22
2403,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2500,2000,08-May-22
2404,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2500,2000,07-May-22
2405,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2500,2000,06-May-22
2406,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2500,2000,05-May-22
2407,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2500,2000,04-May-22
2408,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2500,2000,03-May-22
2409,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,02-May-22
2410,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,30-Apr-22
2411,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2500,2100,29-Apr-22
2412,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2500,2000,28-Apr-22
2413,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1500,2500,2000,27-Apr-22
2414,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2500,2000,25-Apr-22
2415,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2200,1000,24-Apr-22
2416,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2300,2000,23-Apr-22
2417,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2500,2000,22-Apr-22
2418,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2000,1500,21-Apr-22
2419,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1500,20-Apr-22
2420,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2500,2000,19-Apr-22
2421,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2500,2000,18-Apr-22
2422,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2000,1500,17-Apr-22
2423,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1500,16-Apr-22
2424,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1600,15-Apr-22
2425,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1600,14-Apr-22
2426,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,500,2000,1100,13-Apr-22
2427,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2500,2100,12-Apr-22
2428,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1200,2000,1600,11-Apr-22
2429,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2000,1600,10-Apr-22
2430,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2500,2100,09-Apr-22
2431,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2000,1600,08-Apr-22
2432,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2000,1600,06-Apr-22
2433,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1600,05-Apr-22
2434,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2800,2300,04-Apr-22
2435,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3000,2600,03-Apr-22
2436,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2200,1800,01-Apr-22
2437,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1600,31-Mar-22
2438,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2000,1600,30-Mar-22
2439,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1500,29-Mar-22
2440,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1600,28-Mar-22
2441,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,300,2000,1600,27-Mar-22
2442,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1600,26-Mar-22
2443,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2000,1700,25-Mar-22
2444,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2000,1700,24-Mar-22
2445,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2000,1500,23-Mar-22
2446,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2500,2000,22-Mar-22
2447,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2000,1500,21-Mar-22
2448,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,400,2500,700,19-Mar-22
2449,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1500,3200,2700,18-Mar-22
2450,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,600,2500,1000,17-Mar-22
2451,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1800,16-Mar-22
2452,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,600,1700,1200,15-Mar-22
2453,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,1300,1000,14-Mar-22
2454,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2000,1500,13-Mar-22
2455,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1500,3000,2500,11-Mar-22
2456,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,3000,2600,10-Mar-22
2457,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3000,2500,09-Mar-22
2458,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2000,1800,08-Mar-22
2459,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3500,3000,07-Mar-22
2460,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2000,1500,06-Mar-22
2461,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1800,05-Mar-22
2462,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2500,2000,04-Mar-22
2463,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2500,2000,03-Mar-22
2464,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2000,1500,01-Mar-22
2465,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2500,2000,28-Feb-22
2466,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2500,2000,27-Feb-22
2467,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1800,26-Feb-22
2468,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2000,1500,25-Feb-22
2469,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2000,1500,24-Feb-22
2470,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2000,1500,23-Feb-22
2471,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1800,22-Feb-22
2472,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1800,21-Feb-22
2473,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1500,2700,2200,20-Feb-22
2474,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1800,19-Feb-22
2475,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,1500,1200,18-Feb-22
2476,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1500,2700,2200,17-Feb-22
2477,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2700,2200,16-Feb-22
2478,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1600,2700,2200,15-Feb-22
2479,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,2000,1500,14-Feb-22
2480,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,500,2500,2000,13-Feb-22
2481,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2700,2200,12-Feb-22
2482,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1800,11-Feb-22
2483,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2700,2200,09-Feb-22
2484,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,3300,2800,08-Feb-22
2485,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3000,2500,07-Feb-22
2486,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3300,2800,06-Feb-22
2487,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,3000,2500,05-Feb-22
2488,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3300,2800,04-Feb-22
2489,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2700,2200,03-Feb-22
2490,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3300,2800,02-Feb-22
2491,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3300,2800,31-Jan-22
2492,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3300,2800,30-Jan-22
2493,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2700,2200,29-Jan-22
2494,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3300,2800,28-Jan-22
2495,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3300,2800,26-Jan-22
2496,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,4000,3500,25-Jan-22
2497,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,4000,3500,24-Jan-22
2498,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,3300,2800,14-Jan-22
2499,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3300,2800,13-Jan-22
2500,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3300,2800,12-Jan-22
2501,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,2000,1600,10-Jan-22
2502,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1500,4000,3500,09-Jan-22
2503,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,500,3000,2500,08-Jan-22
2504,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1000,3000,2500,07-Jan-22
2505,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,1500,4000,3500,06-Jan-22
2506,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,800,4000,3500,05-Jan-22
2507,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,2000,4000,3500,04-Jan-22
2508,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,2000,4000,3500,03-Jan-22
2509,Hyderabad,Bowenpally,Brinjal,Arkasheela Mattigulla,FAQ,2000,4000,3500,01-Jan-22
2510,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,1200,1200,31-Dec-22
2511,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,1200,1200,30-Dec-22
2512,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,1200,1200,29-Dec-22
2513,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,1200,1200,28-Dec-22
2514,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,1200,1200,27-Dec-22
2515,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,1200,1200,26-Dec-22
2516,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,1200,1200,25-Dec-22
2517,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,1200,1200,24-Dec-22
2518,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,1200,1200,23-Dec-22
2519,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,1200,1200,22-Dec-22
2520,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1000,1500,1200,21-Dec-22
2521,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,20-Dec-22
2522,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,1200,1200,19-Dec-22
2523,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1000,2000,1500,18-Dec-22
2524,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,1200,1200,17-Dec-22
2525,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,16-Dec-22
2526,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,15-Dec-22
2527,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,14-Dec-22
2528,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,13-Dec-22
2529,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,12-Dec-22
2530,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1000,2000,1500,11-Dec-22
2531,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1000,2000,1500,10-Dec-22
2532,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,09-Dec-22
2533,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,08-Dec-22
2534,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,07-Dec-22
2535,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,06-Dec-22
2536,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,05-Dec-22
2537,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,04-Dec-22
2538,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,03-Dec-22
2539,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,02-Dec-22
2540,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1000,2000,1500,01-Dec-22
2541,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,1200,1200,30-Nov-22
2542,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,1200,1200,29-Nov-22
2543,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,1200,1200,28-Nov-22
2544,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,27-Nov-22
2545,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,26-Nov-22
2546,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,25-Nov-22
2547,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1000,2000,1500,21-Nov-22
2548,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,20-Nov-22
2549,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,19-Nov-22
2550,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,18-Nov-22
2551,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,17-Nov-22
2552,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,16-Nov-22
2553,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,15-Nov-22
2554,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,14-Nov-22
2555,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,13-Nov-22
2556,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,12-Nov-22
2557,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,11-Nov-22
2558,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1000,2000,1500,10-Nov-22
2559,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,09-Nov-22
2560,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,08-Nov-22
2561,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,07-Nov-22
2562,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,06-Nov-22
2563,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,05-Nov-22
2564,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1200,2000,1500,04-Nov-22
2565,Ranga Reddy,Chevella,Brinjal,Other,FAQ,1000,2000,1500,03-Nov-22
